"","cycle","state","state_abb","party","vote_share","total_votes","election_day","incumbant_party","winning_party","state_winner","run_date"
"202",1948,"Oklahoma","OK","progressive",0,0,1948-11-07,"dem","dem","dem",2021-01-18
"203",1948,"Oklahoma","OK","socialist",0,0,1948-11-07,"dem","dem","dem",2021-01-18
"204",1948,"Oklahoma","OK","other",0,0,1948-11-07,"dem","dem","dem",2021-01-18
"205",1948,"Oregon","OR","dem",0.463950160280873,243147,1948-11-07,"dem","dem","rep",2021-01-18
"206",1948,"Oregon","OR","rep",0.497832392001221,260904,1948-11-07,"dem","dem","rep",2021-01-18
"207",1948,"Oregon","OR","dixiecrat",0,0,1948-11-07,"dem","dem","rep",2021-01-18
"208",1948,"Oregon","OR","progressive",0.0285796061669974,14978,1948-11-07,"dem","dem","rep",2021-01-18
"209",1948,"Oregon","OR","socialist",0.00963784155090826,5051,1948-11-07,"dem","dem","rep",2021-01-18
"210",1948,"Oregon","OR","other",0,0,1948-11-07,"dem","dem","rep",2021-01-18
"211",1948,"Pennsylvania","PA","dem",0.46917177043587,1752426,1948-11-07,"dem","dem","rep",2021-01-18
"212",1948,"Pennsylvania","PA","rep",0.5092695122121,1902197,1948-11-07,"dem","dem","rep",2021-01-18
"213",1948,"Pennsylvania","PA","dixiecrat",0,0,1948-11-07,"dem","dem","rep",2021-01-18
"214",1948,"Pennsylvania","PA","progressive",0.0147680895107771,55161,1948-11-07,"dem","dem","rep",2021-01-18
"215",1948,"Pennsylvania","PA","socialist",0.00303200837021719,11325,1948-11-07,"dem","dem","rep",2021-01-18
"216",1948,"Pennsylvania","PA","other",0.00375861947103569,14039,1948-11-07,"dem","dem","rep",2021-01-18
"217",1948,"Rhode Island","RI","dem",0.575937894794661,188736,1948-11-07,"dem","dem","dem",2021-01-18
"218",1948,"Rhode Island","RI","rep",0.414361218424056,135787,1948-11-07,"dem","dem","dem",2021-01-18
"219",1948,"Rhode Island","RI","dixiecrat",0,0,1948-11-07,"dem","dem","dem",2021-01-18
"220",1948,"Rhode Island","RI","progressive",0.00799201713752128,2619,1948-11-07,"dem","dem","dem",2021-01-18
"221",1948,"Rhode Island","RI","socialist",0.00130911620923888,429,1948-11-07,"dem","dem","dem",2021-01-18
"222",1948,"Rhode Island","RI","other",0.000399753434522829,131,1948-11-07,"dem","dem","dem",2021-01-18
"223",1948,"South Carolina","SC","dem",0.241444613560963,34423,1948-11-07,"dem","dem","dixiecrat",2021-01-18
"224",1948,"South Carolina","SC","rep",0.0377776686703467,5386,1948-11-07,"dem","dem","dixiecrat",2021-01-18
"225",1948,"South Carolina","SC","dixiecrat",0.719690540151924,102607,1948-11-07,"dem","dem","dixiecrat",2021-01-18
"226",1948,"South Carolina","SC","progressive",0.00108016356762595,154,1948-11-07,"dem","dem","dixiecrat",2021-01-18
"227",1948,"South Carolina","SC","socialist",0.00000701404914042828,1,1948-11-07,"dem","dem","dixiecrat",2021-01-18
"228",1948,"South Carolina","SC","other",0,0,1948-11-07,"dem","dem","dixiecrat",2021-01-18
"229",1948,"South Dakota","SD","dem",0.470414425941105,117653,1948-11-07,"dem","dem","rep",2021-01-18
