"","run_date","cycle","state","party","vote_share_mu","vote_share_se","vote_share_t_dist","vote_share_start","vote_share_end","vote_share_z"
"90",2021-02-12,2024,"New Mexico","other",0.0533564038975177,0.0173980989225211,0.0302658499065372,0.0230905539909806,0.0836222538040549,1.73960672607507
"91",2021-02-12,2024,"New York","dem",0.633718609975419,0.0145038547508179,0.0252310032785386,0.60848760669688,0.658949613253957,1.73960672607507
"92",2021-02-12,2024,"New York","rep",0.343809772866807,0.0173421148551166,0.0301684596463272,0.31364131322048,0.373978232513135,1.73960672607507
"93",2021-02-12,2024,"New York","other",0.0223126672161567,0.0137202104643285,0.0238677704069115,-0.00155510319075481,0.0461804376230681,1.73960672607507
"94",2021-02-12,2024,"North Carolina","dem",0.479804975027109,0.0152169175701797,0.0264714521552146,0.453333522871894,0.506276427182323,1.73960672607507
"95",2021-02-12,2024,"North Carolina","rep",0.505977221369826,0.0172338246776592,0.0299800773252545,0.475997144044571,0.53595729869508,1.73960672607507
"96",2021-02-12,2024,"North Carolina","other",0.0141092235576916,0.01552479542308,0.0270070385389295,-0.0128978149812379,0.0411162620966211,1.73960672607507
"97",2021-02-12,2024,"North Dakota","dem",0.321979386677282,0.0214277201036666,0.0372758060167924,0.284703580660489,0.359255192694074,1.73960672607507
"98",2021-02-12,2024,"North Dakota","rep",0.626691711733324,0.0213050263031292,0.0370623670561299,0.589629344677195,0.663754078789454,1.73960672607507
"99",2021-02-12,2024,"North Dakota","other",0.0504589457153216,0.0197803092540544,0.034409959022198,0.0160489866931236,0.0848689047375196,1.73960672607507
"100",2021-02-12,2024,"Ohio","dem",0.469837360621983,0.0144720678675676,0.0251757066026354,0.444661654019347,0.495013067224618,1.73960672607507
"101",2021-02-12,2024,"Ohio","rep",0.507349085227753,0.0174277080484646,0.0303173581411816,0.477031727086571,0.537666443368935,1.73960672607507
"102",2021-02-12,2024,"Ohio","other",0.0226164390138608,0.0172309333892187,0.0299750476204363,-0.00735860860657555,0.0525914866342971,1.73960672607507
"103",2021-02-12,2024,"Oklahoma","dem",0.304420460471725,0.0147201602044092,0.0256072897004928,0.278813170771232,0.330027750172218,1.73960672607507
"104",2021-02-12,2024,"Oklahoma","rep",0.673082361201128,0.0218889157904888,0.0380781051356253,0.635004256065502,0.711160466336753,1.73960672607507
